date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-10-22,41.35,23.295833333333334,748.25,93.7,36.791666666666664,45.166666666666664,0.3070833333333333,25.833333333333332,1.0208333333333333,82.83333333333333,62.208333333333336
2022-10-23,45.48333333333333,25.516666666666666,814.0,90.63333333333333,42.09166666666667,45.5,0.40125000000000005,28.166666666666668,0.9666666666666667,73.25,57.833333333333336
2022-10-24,49.13333333333333,24.633333333333336,742.5,80.3625,49.32916666666667,62.166666666666664,0.39999999999999997,41.333333333333336,0.8875000000000001,78.58333333333333,60.666666666666664
2022-10-25,33.0625,16.370833333333334,384.7916666666667,52.791666666666664,30.741666666666664,66.79166666666667,0.24416666666666667,30.958333333333332,1.0770833333333332,66.95833333333333,48.458333333333336
2022-10-26,44.487500000000004,24.229166666666668,808.1666666666666,74.72083333333333,47.770833333333336,41.916666666666664,0.32708333333333334,30.0,0.90625,65.0,41.333333333333336
2022-10-27,45.65833333333333,26.97083333333333,1162.0833333333333,85.04166666666667,49.9375,34.708333333333336,0.28958333333333336,22.0,0.8624999999999999,82.25,61.666666666666664
2022-10-28,48.041666666666664,25.4375,1037.0,101.64166666666667,51.21666666666667,37.166666666666664,0.38458333333333333,35.375,0.875,78.625,60.416666666666664
2022-10-29,50.175000000000004,28.5,923.9166666666666,87.32916666666667,39.27916666666667,39.916666666666664,0.37000000000000005,29.125,0.7958333333333334,82.5,61.958333333333336
2022-10-30,46.55833333333334,29.083333333333332,1084.2916666666667,87.57083333333333,45.57083333333333,37.583333333333336,0.28250000000000003,15.083333333333334,0.8145833333333333,87.5,63.708333333333336
2022-10-31,42.74583333333334,24.625,1149.125,96.6375,55.57083333333333,28.583333333333332,0.335,23.083333333333332,0.8479166666666665,82.29166666666667,61.583333333333336
2022-11-01,40.449999999999996,21.46666666666667,652.0,82.89583333333333,37.69583333333333,42.5,0.37375,31.25,0.6916666666666668,70.5,51.291666666666664
2022-11-02,42.53333333333333,22.129166666666666,718.0833333333334,84.73333333333333,47.76666666666667,36.75,0.20666666666666667,35.75,0.7895833333333333,71.54166666666667,52.125
2022-11-03,45.99583333333334,27.55,1014.875,88.075,59.85,29.166666666666668,0.24,20.541666666666668,0.7541666666666668,80.33333333333333,60.083333333333336
2022-11-04,34.61666666666667,22.34166666666667,1062.125,83.28333333333333,49.94166666666666,29.75,0.15166666666666667,9.041666666666666,0.8104166666666667,72.95833333333333,53.458333333333336
2022-11-05,36.22083333333333,23.90833333333333,891.1666666666666,83.3625,48.19583333333333,35.25,0.18416666666666667,7.041666666666667,0.7458333333333332,76.375,57.541666666666664
2022-11-06,26.870833333333334,18.283333333333335,642.9583333333334,73.33749999999999,43.833333333333336,32.708333333333336,0.12125000000000001,3.0,0.8145833333333333,69.79166666666667,47.0
2022-11-07,27.587500000000002,18.883333333333333,542.0,80.26666666666667,56.17083333333333,24.666666666666668,0.15083333333333335,1.9166666666666667,0.7458333333333332,61.333333333333336,41.833333333333336
2022-11-08,29.97083333333333,19.845833333333335,394.25,66.91250000000001,51.30833333333334,23.541666666666668,0.22583333333333333,5.0,0.525,68.5,44.208333333333336
2022-11-09,36.50416666666667,24.47083333333333,770.875,66.10000000000001,57.29583333333333,24.083333333333332,0.21083333333333334,4.583333333333333,0.7083333333333334,70.66666666666667,46.875
2022-11-10,40.40416666666667,25.545833333333334,1218.375,77.84583333333333,50.44166666666666,22.541666666666668,0.26375,9.708333333333334,0.5458333333333333,77.5,59.125
2022-11-11,43.4,27.333333333333332,1241.2083333333333,99.67916666666667,61.083333333333336,14.458333333333334,0.2675,10.291666666666666,0.6583333333333333,79.33333333333333,60.375
